Computer Architecture,Programming Skills,Project Management,Communication skills,Openness,Conscientousness,Extraversion,Agreeableness,Emotional_Range,Conversation,Openness to Change,Hedonism,Self-enhancement,Self-transcendence,Role,Role_encoded
5.0,5.0,3.0,6.0,0.563645669,0.517680116,0.622166172,0.367558147,0.707612227,0.211482751,0.353710752,0.234374188,0.324587762,0.264611403,Customer Service Executive,4
5.0,5.0,2.0,6.0,0.72262714,0.574886896,0.578253091,0.161552883,0.63695904,0.098413418,0.444517482,0.128226905,0.265907219,0.274723483,Customer Service Executive,4
1.0,1.0,4.0,6.0,0.70718083,0.548035098,0.597350148,0.177791453,0.746651917,0.104189154,0.456120072,0.139735112,0.364234565,0.260546148,Customer Service Executive,4
1.0,1.0,5.0,6.0,0.563645669,0.517680116,0.622166172,0.367558147,0.707612227,0.211482751,0.353710752,0.234374188,0.324587762,0.264611403,Customer Service Executive,4
1.0,1.0,0.0,6.0,0.70718083,0.548035098,0.597350148,0.177791453,0.746651917,0.104189154,0.456120072,0.139735112,0.364234565,0.260546148,Customer Service Executive,4
1.0,1.0,3.0,6.0,0.563645669,0.517680116,0.622166172,0.367558147,0.707612227,0.211482751,0.353710752,0.234374188,0.324587762,0.264611403,Customer Service Executive,4
1.0,1.0,2.0,6.0,0.72262714,0.574886896,0.578253091,0.161552883,0.63695904,0.098413418,0.444517482,0.128226905,0.265907219,0.274723483,Customer Service Executive,4
0.0,0.0,4.0,6.0,0.70718083,0.548035098,0.597350148,0.177791453,0.746651917,0.104189154,0.456120072,0.139735112,0.364234565,0.260546148,Customer Service Executive,4
0.0,0.0,5.0,6.0,0.563645669,0.517680116,0.622166172,0.367558147,0.707612227,0.211482751,0.353710752,0.234374188,0.324587762,0.264611403,Customer Service Executive,4
0.0,0.0,1.0,6.0,0.72262714,0.574886896,0.578253091,0.161552883,0.63695904,0.098413418,0.444517482,0.128226905,0.265907219,0.274723483,Customer Service Executive,4
0.0,0.0,3.0,6.0,0.563645669,0.517680116,0.622166172,0.367558147,0.707612227,0.211482751,0.353710752,0.234374188,0.324587762,0.264611403,Customer Service Executive,4
0.0,0.0,2.0,6.0,0.72262714,0.574886896,0.578253091,0.161552883,0.63695904,0.098413418,0.444517482,0.128226905,0.265907219,0.274723483,Customer Service Executive,4
3.0,3.0,4.0,6.0,0.70718083,0.548035098,0.597350148,0.177791453,0.746651917,0.104189154,0.456120072,0.139735112,0.364234565,0.260546148,Customer Service Executive,4
3.0,3.0,5.0,6.0,0.563645669,0.517680116,0.622166172,0.367558147,0.707612227,0.211482751,0.353710752,0.234374188,0.324587762,0.264611403,Customer Service Executive,4
3.0,3.0,1.0,6.0,0.72262714,0.574886896,0.578253091,0.161552883,0.63695904,0.098413418,0.444517482,0.128226905,0.265907219,0.274723483,Customer Service Executive,4
3.0,3.0,0.0,6.0,0.70718083,0.548035098,0.597350148,0.177791453,0.746651917,0.104189154,0.456120072,0.139735112,0.364234565,0.260546148,Customer Service Executive,4
3.0,3.0,2.0,6.0,0.72262714,0.574886896,0.578253091,0.161552883,0.63695904,0.098413418,0.444517482,0.128226905,0.265907219,0.274723483,Customer Service Executive,4
2.0,2.0,4.0,6.0,0.70718083,0.548035098,0.597350148,0.177791453,0.746651917,0.104189154,0.456120072,0.139735112,0.364234565,0.260546148,Customer Service Executive,4
2.0,2.0,5.0,6.0,0.563645669,0.517680116,0.622166172,0.367558147,0.707612227,0.211482751,0.353710752,0.234374188,0.324587762,0.264611403,Customer Service Executive,4
2.0,2.0,1.0,6.0,0.72262714,0.574886896,0.578253091,0.161552883,0.63695904,0.098413418,0.444517482,0.128226905,0.265907219,0.274723483,Customer Service Executive,4
2.0,2.0,0.0,6.0,0.70718083,0.548035098,0.597350148,0.177791453,0.746651917,0.104189154,0.456120072,0.139735112,0.364234565,0.260546148,Customer Service Executive,4
2.0,2.0,3.0,6.0,0.563645669,0.517680116,0.622166172,0.367558147,0.707612227,0.211482751,0.353710752,0.234374188,0.324587762,0.264611403,Customer Service Executive,4
5.0,4.0,4.0,4.0,0.706633184,0.418005979,0.399628571,0.139132114,0.528778501,0.073634989,0.440875018,0.119731898,0.311915216,0.216947833,AI ML Specialist,0
1.0,4.0,4.0,4.0,0.778277593,0.368404907,0.317794419,0.069063873,0.637518305,0.05907161,0.400886543,0.123395024,0.333711094,0.208807712,AI ML Specialist,0
0.0,4.0,4.0,4.0,0.779374422,0.485043807,0.559186528,0.148681484,0.698982468,0.03952812,0.445713685,0.092182094,0.29587988,0.16862085,AI ML Specialist,0
3.0,4.0,4.0,4.0,0.887569939,0.433973526,0.53441327,0.113522439,0.587864326,0.0282533,0.434059967,0.092928428,0.314121124,0.175538648,AI ML Specialist,0
2.0,4.0,4.0,4.0,0.71197039,0.448789253,0.245141571,0.077177831,0.568329612,0.218882941,0.147038728,0.140729993,0.353477989,0.059278179,AI ML Specialist,0
4.0,5.0,5.0,5.0,0.818457823,0.465412159,0.514159137,0.223956168,0.485390778,0.063332712,0.402300589,0.159869602,0.297387376,0.279881315,AI ML Specialist,0
1.0,5.0,5.0,5.0,0.844507843,0.223461064,0.259257526,0.072949117,0.391125324,0.019185015,0.474281971,0.119617605,0.278791135,0.246115276,AI ML Specialist,0
0.0,5.0,5.0,5.0,0.900796518,0.302461952,0.304583829,0.05424901,0.435166024,0.016625881,0.439994136,0.105662574,0.366317207,0.204767929,AI ML Specialist,0
3.0,5.0,5.0,5.0,0.766085749,0.337844088,0.352194334,0.092893063,0.545446946,0.076462238,0.382970671,0.189110578,0.377615778,0.217996519,AI ML Specialist,0
2.0,5.0,5.0,5.0,0.769105854,0.367986975,0.410117945,0.068776627,0.649124032,0.045418177,0.364199467,0.110346747,0.270342456,0.182944237,AI ML Specialist,0
4.0,1.0,1.0,1.0,0.709348856,0.487472176,0.483535146,0.260396647,0.464201827,0.129722122,0.412821822,0.116729728,0.379300966,0.234770651,AI ML Specialist,0
5.0,1.0,1.0,1.0,0.831188523,0.242796387,0.388777978,0.053481918,0.541066715,0.024207311,0.414619646,0.155594712,0.311400398,0.242762657,AI ML Specialist,0
0.0,1.0,1.0,1.0,0.778277593,0.368404907,0.317794419,0.069063873,0.637518305,0.05907161,0.400886543,0.123395024,0.333711094,0.208807712,AI ML Specialist,0
3.0,1.0,1.0,1.0,0.779374422,0.485043807,0.559186528,0.148681484,0.698982468,0.03952812,0.445713685,0.092182094,0.29587988,0.16862085,AI ML Specialist,0
2.0,1.0,1.0,1.0,0.887569939,0.433973526,0.53441327,0.113522439,0.587864326,0.0282533,0.434059967,0.092928428,0.314121124,0.175538648,AI ML Specialist,0
4.0,0.0,0.0,0.0,0.71197039,0.448789253,0.245141571,0.077177831,0.568329612,0.218882941,0.147038728,0.140729993,0.353477989,0.059278179,AI ML Specialist,0
5.0,0.0,0.0,0.0,0.818457823,0.465412159,0.514159137,0.223956168,0.485390778,0.063332712,0.402300589,0.159869602,0.297387376,0.279881315,AI ML Specialist,0
1.0,0.0,0.0,0.0,0.727764995,0.427667679,0.325136801,0.139915686,0.658515837,0.087614421,0.371321736,0.195500615,0.302694646,0.241001381,AI ML Specialist,0
3.0,0.0,0.0,0.0,0.900796518,0.302461952,0.304583829,0.05424901,0.435166024,0.016625881,0.439994136,0.105662574,0.366317207,0.204767929,AI ML Specialist,0
2.0,0.0,0.0,0.0,0.766085749,0.337844088,0.352194334,0.092893063,0.545446946,0.076462238,0.382970671,0.189110578,0.377615778,0.217996519,AI ML Specialist,0
4.0,3.0,3.0,3.0,0.769105854,0.367986975,0.410117945,0.068776627,0.649124032,0.045418177,0.364199467,0.110346747,0.270342456,0.182944237,AI ML Specialist,0
5.0,3.0,3.0,3.0,0.709348856,0.487472176,0.483535146,0.260396647,0.464201827,0.129722122,0.412821822,0.116729728,0.379300966,0.234770651,AI ML Specialist,0
1.0,3.0,3.0,3.0,0.831188523,0.242796387,0.388777978,0.053481918,0.541066715,0.024207311,0.414619646,0.155594712,0.311400398,0.242762657,AI ML Specialist,0
0.0,3.0,3.0,3.0,0.706633184,0.418005979,0.399628571,0.139132114,0.528778501,0.073634989,0.440875018,0.119731898,0.311915216,0.216947833,AI ML Specialist,0
2.0,3.0,3.0,3.0,0.779374422,0.485043807,0.559186528,0.148681484,0.698982468,0.03952812,0.445713685,0.092182094,0.29587988,0.16862085,AI ML Specialist,0
4.0,2.0,2.0,2.0,0.887569939,0.433973526,0.53441327,0.113522439,0.587864326,0.0282533,0.434059967,0.092928428,0.314121124,0.175538648,AI ML Specialist,0
5.0,2.0,2.0,2.0,0.71197039,0.448789253,0.245141571,0.077177831,0.568329612,0.218882941,0.147038728,0.140729993,0.353477989,0.059278179,AI ML Specialist,0
1.0,2.0,2.0,2.0,0.818457823,0.465412159,0.514159137,0.223956168,0.485390778,0.063332712,0.402300589,0.159869602,0.297387376,0.279881315,AI ML Specialist,0
0.0,2.0,2.0,2.0,0.727764995,0.427667679,0.325136801,0.139915686,0.658515837,0.087614421,0.371321736,0.195500615,0.302694646,0.241001381,AI ML Specialist,0
3.0,2.0,2.0,2.0,0.844507843,0.223461064,0.259257526,0.072949117,0.391125324,0.019185015,0.474281971,0.119617605,0.278791135,0.246115276,AI ML Specialist,0
4.0,5.0,4.0,4.0,0.709348856,0.487472176,0.483535146,0.260396647,0.464201827,0.129722122,0.412821822,0.116729728,0.379300966,0.234770651,AI ML Specialist,0
4.0,1.0,4.0,4.0,0.831188523,0.242796387,0.388777978,0.053481918,0.541066715,0.024207311,0.414619646,0.155594712,0.311400398,0.242762657,AI ML Specialist,0
4.0,0.0,4.0,4.0,0.706633184,0.418005979,0.399628571,0.139132114,0.528778501,0.073634989,0.440875018,0.119731898,0.311915216,0.216947833,AI ML Specialist,0
4.0,3.0,4.0,4.0,0.778277593,0.368404907,0.317794419,0.069063873,0.637518305,0.05907161,0.400886543,0.123395024,0.333711094,0.208807712,AI ML Specialist,0
4.0,2.0,4.0,4.0,0.779374422,0.485043807,0.559186528,0.148681484,0.698982468,0.03952812,0.445713685,0.092182094,0.29587988,0.16862085,AI ML Specialist,0
5.0,4.0,5.0,5.0,0.887569939,0.433973526,0.53441327,0.113522439,0.587864326,0.0282533,0.434059967,0.092928428,0.314121124,0.175538648,AI ML Specialist,0
5.0,1.0,5.0,5.0,0.818457823,0.465412159,0.514159137,0.223956168,0.485390778,0.063332712,0.402300589,0.159869602,0.297387376,0.279881315,AI ML Specialist,0
5.0,0.0,5.0,5.0,0.727764995,0.427667679,0.325136801,0.139915686,0.658515837,0.087614421,0.371321736,0.195500615,0.302694646,0.241001381,AI ML Specialist,0
5.0,3.0,5.0,5.0,0.844507843,0.223461064,0.259257526,0.072949117,0.391125324,0.019185015,0.474281971,0.119617605,0.278791135,0.246115276,AI ML Specialist,0
5.0,2.0,5.0,5.0,0.900796518,0.302461952,0.304583829,0.05424901,0.435166024,0.016625881,0.439994136,0.105662574,0.366317207,0.204767929,AI ML Specialist,0
1.0,4.0,1.0,1.0,0.766085749,0.337844088,0.352194334,0.092893063,0.545446946,0.076462238,0.382970671,0.189110578,0.377615778,0.217996519,AI ML Specialist,0
1.0,5.0,1.0,1.0,0.769105854,0.367986975,0.410117945,0.068776627,0.649124032,0.045418177,0.364199467,0.110346747,0.270342456,0.182944237,AI ML Specialist,0
1.0,0.0,1.0,1.0,0.831188523,0.242796387,0.388777978,0.053481918,0.541066715,0.024207311,0.414619646,0.155594712,0.311400398,0.242762657,AI ML Specialist,0
1.0,3.0,1.0,1.0,0.706633184,0.418005979,0.399628571,0.139132114,0.528778501,0.073634989,0.440875018,0.119731898,0.311915216,0.216947833,AI ML Specialist,0
1.0,2.0,1.0,1.0,0.778277593,0.368404907,0.317794419,0.069063873,0.637518305,0.05907161,0.400886543,0.123395024,0.333711094,0.208807712,AI ML Specialist,0
0.0,4.0,0.0,0.0,0.779374422,0.485043807,0.559186528,0.148681484,0.698982468,0.03952812,0.445713685,0.092182094,0.29587988,0.16862085,AI ML Specialist,0
0.0,5.0,0.0,0.0,0.887569939,0.433973526,0.53441327,0.113522439,0.587864326,0.0282533,0.434059967,0.092928428,0.314121124,0.175538648,AI ML Specialist,0
0.0,1.0,0.0,0.0,0.71197039,0.448789253,0.245141571,0.077177831,0.568329612,0.218882941,0.147038728,0.140729993,0.353477989,0.059278179,AI ML Specialist,0
0.0,3.0,0.0,0.0,0.727764995,0.427667679,0.325136801,0.139915686,0.658515837,0.087614421,0.371321736,0.195500615,0.302694646,0.241001381,AI ML Specialist,0
0.0,2.0,0.0,0.0,0.844507843,0.223461064,0.259257526,0.072949117,0.391125324,0.019185015,0.474281971,0.119617605,0.278791135,0.246115276,AI ML Specialist,0
3.0,4.0,3.0,3.0,0.900796518,0.302461952,0.304583829,0.05424901,0.435166024,0.016625881,0.439994136,0.105662574,0.366317207,0.204767929,AI ML Specialist,0
3.0,5.0,3.0,3.0,0.766085749,0.337844088,0.352194334,0.092893063,0.545446946,0.076462238,0.382970671,0.189110578,0.377615778,0.217996519,AI ML Specialist,0
3.0,1.0,3.0,3.0,0.769105854,0.367986975,0.410117945,0.068776627,0.649124032,0.045418177,0.364199467,0.110346747,0.270342456,0.182944237,AI ML Specialist,0
3.0,0.0,3.0,3.0,0.709348856,0.487472176,0.483535146,0.260396647,0.464201827,0.129722122,0.412821822,0.116729728,0.379300966,0.234770651,AI ML Specialist,0
3.0,2.0,3.0,3.0,0.706633184,0.418005979,0.399628571,0.139132114,0.528778501,0.073634989,0.440875018,0.119731898,0.311915216,0.216947833,AI ML Specialist,0
2.0,4.0,2.0,2.0,0.778277593,0.368404907,0.317794419,0.069063873,0.637518305,0.05907161,0.400886543,0.123395024,0.333711094,0.208807712,AI ML Specialist,0
2.0,5.0,2.0,2.0,0.779374422,0.485043807,0.559186528,0.148681484,0.698982468,0.03952812,0.445713685,0.092182094,0.29587988,0.16862085,AI ML Specialist,0
2.0,1.0,2.0,2.0,0.887569939,0.433973526,0.53441327,0.113522439,0.587864326,0.0282533,0.434059967,0.092928428,0.314121124,0.175538648,AI ML Specialist,0
2.0,0.0,2.0,2.0,0.71197039,0.448789253,0.245141571,0.077177831,0.568329612,0.218882941,0.147038728,0.140729993,0.353477989,0.059278179,AI ML Specialist,0
2.0,3.0,2.0,2.0,0.818457823,0.465412159,0.514159137,0.223956168,0.485390778,0.063332712,0.402300589,0.159869602,0.297387376,0.279881315,AI ML Specialist,0
4.0,4.0,5.0,4.0,0.900796518,0.302461952,0.304583829,0.05424901,0.435166024,0.016625881,0.439994136,0.105662574,0.366317207,0.204767929,AI ML Specialist,0
4.0,4.0,1.0,4.0,0.766085749,0.337844088,0.352194334,0.092893063,0.545446946,0.076462238,0.382970671,0.189110578,0.377615778,0.217996519,AI ML Specialist,0
4.0,4.0,0.0,4.0,0.769105854,0.367986975,0.410117945,0.068776627,0.649124032,0.045418177,0.364199467,0.110346747,0.270342456,0.182944237,AI ML Specialist,0
4.0,4.0,3.0,4.0,0.709348856,0.487472176,0.483535146,0.260396647,0.464201827,0.129722122,0.412821822,0.116729728,0.379300966,0.234770651,AI ML Specialist,0
4.0,4.0,2.0,4.0,0.831188523,0.242796387,0.388777978,0.053481918,0.541066715,0.024207311,0.414619646,0.155594712,0.311400398,0.242762657,AI ML Specialist,0
5.0,5.0,4.0,5.0,0.706633184,0.418005979,0.399628571,0.139132114,0.528778501,0.073634989,0.440875018,0.119731898,0.311915216,0.216947833,AI ML Specialist,0
5.0,5.0,1.0,5.0,0.779374422,0.485043807,0.559186528,0.148681484,0.698982468,0.03952812,0.445713685,0.092182094,0.29587988,0.16862085,AI ML Specialist,0
5.0,5.0,0.0,5.0,0.887569939,0.433973526,0.53441327,0.113522439,0.587864326,0.0282533,0.434059967,0.092928428,0.314121124,0.175538648,AI ML Specialist,0
5.0,5.0,3.0,5.0,0.71197039,0.448789253,0.245141571,0.077177831,0.568329612,0.218882941,0.147038728,0.140729993,0.353477989,0.059278179,AI ML Specialist,0
5.0,5.0,2.0,5.0,0.818457823,0.465412159,0.514159137,0.223956168,0.485390778,0.063332712,0.402300589,0.159869602,0.297387376,0.279881315,AI ML Specialist,0
1.0,1.0,4.0,1.0,0.727764995,0.427667679,0.325136801,0.139915686,0.658515837,0.087614421,0.371321736,0.195500615,0.302694646,0.241001381,AI ML Specialist,0
1.0,1.0,5.0,1.0,0.844507843,0.223461064,0.259257526,0.072949117,0.391125324,0.019185015,0.474281971,0.119617605,0.278791135,0.246115276,AI ML Specialist,0
1.0,1.0,0.0,1.0,0.766085749,0.337844088,0.352194334,0.092893063,0.545446946,0.076462238,0.382970671,0.189110578,0.377615778,0.217996519,AI ML Specialist,0
1.0,1.0,3.0,1.0,0.769105854,0.367986975,0.410117945,0.068776627,0.649124032,0.045418177,0.364199467,0.110346747,0.270342456,0.182944237,AI ML Specialist,0
1.0,1.0,2.0,1.0,0.709348856,0.487472176,0.483535146,0.260396647,0.464201827,0.129722122,0.412821822,0.116729728,0.379300966,0.234770651,AI ML Specialist,0
0.0,0.0,4.0,0.0,0.831188523,0.242796387,0.388777978,0.053481918,0.541066715,0.024207311,0.414619646,0.155594712,0.311400398,0.242762657,AI ML Specialist,0
0.0,0.0,5.0,0.0,0.706633184,0.418005979,0.399628571,0.139132114,0.528778501,0.073634989,0.440875018,0.119731898,0.311915216,0.216947833,AI ML Specialist,0
0.0,0.0,1.0,0.0,0.778277593,0.368404907,0.317794419,0.069063873,0.637518305,0.05907161,0.400886543,0.123395024,0.333711094,0.208807712,AI ML Specialist,0
0.0,0.0,3.0,0.0,0.887569939,0.433973526,0.53441327,0.113522439,0.587864326,0.0282533,0.434059967,0.092928428,0.314121124,0.175538648,AI ML Specialist,0
0.0,0.0,2.0,0.0,0.71197039,0.448789253,0.245141571,0.077177831,0.568329612,0.218882941,0.147038728,0.140729993,0.353477989,0.059278179,AI ML Specialist,0
3.0,3.0,4.0,3.0,0.818457823,0.465412159,0.514159137,0.223956168,0.485390778,0.063332712,0.402300589,0.159869602,0.297387376,0.279881315,AI ML Specialist,0
3.0,3.0,5.0,3.0,0.727764995,0.427667679,0.325136801,0.139915686,0.658515837,0.087614421,0.371321736,0.195500615,0.302694646,0.241001381,AI ML Specialist,0
3.0,3.0,1.0,3.0,0.844507843,0.223461064,0.259257526,0.072949117,0.391125324,0.019185015,0.474281971,0.119617605,0.278791135,0.246115276,AI ML Specialist,0
3.0,3.0,0.0,3.0,0.900796518,0.302461952,0.304583829,0.05424901,0.435166024,0.016625881,0.439994136,0.105662574,0.366317207,0.204767929,AI ML Specialist,0
3.0,3.0,2.0,3.0,0.769105854,0.367986975,0.410117945,0.068776627,0.649124032,0.045418177,0.364199467,0.110346747,0.270342456,0.182944237,AI ML Specialist,0
2.0,2.0,4.0,2.0,0.709348856,0.487472176,0.483535146,0.260396647,0.464201827,0.129722122,0.412821822,0.116729728,0.379300966,0.234770651,AI ML Specialist,0
2.0,2.0,5.0,2.0,0.831188523,0.242796387,0.388777978,0.053481918,0.541066715,0.024207311,0.414619646,0.155594712,0.311400398,0.242762657,AI ML Specialist,0
2.0,2.0,1.0,2.0,0.706633184,0.418005979,0.399628571,0.139132114,0.528778501,0.073634989,0.440875018,0.119731898,0.311915216,0.216947833,AI ML Specialist,0
2.0,2.0,0.0,2.0,0.778277593,0.368404907,0.317794419,0.069063873,0.637518305,0.05907161,0.400886543,0.123395024,0.333711094,0.208807712,AI ML Specialist,0
2.0,2.0,3.0,2.0,0.779374422,0.485043807,0.559186528,0.148681484,0.698982468,0.03952812,0.445713685,0.092182094,0.29587988,0.16862085,AI ML Specialist,0
4.0,4.0,4.0,5.0,0.887569939,0.433973526,0.53441327,0.113522439,0.587864326,0.0282533,0.434059967,0.092928428,0.314121124,0.175538648,AI ML Specialist,0
4.0,4.0,4.0,1.0,0.71197039,0.448789253,0.245141571,0.077177831,0.568329612,0.218882941,0.147038728,0.140729993,0.353477989,0.059278179,AI ML Specialist,0
4.0,4.0,4.0,0.0,0.818457823,0.465412159,0.514159137,0.223956168,0.485390778,0.063332712,0.402300589,0.159869602,0.297387376,0.279881315,AI ML Specialist,0
4.0,4.0,4.0,3.0,0.727764995,0.427667679,0.325136801,0.139915686,0.658515837,0.087614421,0.371321736,0.195500615,0.302694646,0.241001381,AI ML Specialist,0
4.0,4.0,4.0,2.0,0.844507843,0.223461064,0.259257526,0.072949117,0.391125324,0.019185015,0.474281971,0.119617605,0.278791135,0.246115276,AI ML Specialist,0
5.0,5.0,5.0,4.0,0.900796518,0.302461952,0.304583829,0.05424901,0.435166024,0.016625881,0.439994136,0.105662574,0.366317207,0.204767929,AI ML Specialist,0
5.0,5.0,5.0,1.0,0.769105854,0.367986975,0.410117945,0.068776627,0.649124032,0.045418177,0.364199467,0.110346747,0.270342456,0.182944237,AI ML Specialist,0
5.0,5.0,5.0,0.0,0.709348856,0.487472176,0.483535146,0.260396647,0.464201827,0.129722122,0.412821822,0.116729728,0.379300966,0.234770651,AI ML Specialist,0
5.0,5.0,5.0,3.0,0.831188523,0.242796387,0.388777978,0.053481918,0.541066715,0.024207311,0.414619646,0.155594712,0.311400398,0.242762657,AI ML Specialist,0
5.0,5.0,5.0,2.0,0.706633184,0.418005979,0.399628571,0.139132114,0.528778501,0.073634989,0.440875018,0.119731898,0.311915216,0.216947833,AI ML Specialist,0
1.0,1.0,1.0,4.0,0.778277593,0.368404907,0.317794419,0.069063873,0.637518305,0.05907161,0.400886543,0.123395024,0.333711094,0.208807712,AI ML Specialist,0
1.0,1.0,1.0,5.0,0.779374422,0.485043807,0.559186528,0.148681484,0.698982468,0.03952812,0.445713685,0.092182094,0.29587988,0.16862085,AI ML Specialist,0
1.0,1.0,1.0,0.0,0.71197039,0.448789253,0.245141571,0.077177831,0.568329612,0.218882941,0.147038728,0.140729993,0.353477989,0.059278179,AI ML Specialist,0
