,Computer Architecture,Programming Skills,Project Management,Communication skills,Openness,Conscientousness,Extraversion,Agreeableness,Emotional_Range,Conversation,Openness to Change,Hedonism,Self-enhancement,Self-transcendence,Role
4430,4,4,4,4,0.63449204,0.734466346,0.616802118,0.359616849,0.682928319,0.126938624,0.374458133,0.119460658,0.360714465,0.202579225,Information Security Specialist
4431,4,4,4,4,0.807296856,0.458390086,0.376557638,0.106241837,0.638601212,0.066242453,0.317443304,0.144338731,0.289461108,0.191301186,Information Security Specialist
4432,4,4,4,4,0.750163698,0.411805843,0.242439947,0.075207467,0.581349931,0.092797577,0.36403373,0.217565448,0.362327224,0.29178006,Information Security Specialist
4433,4,4,4,4,0.746404163,0.545886453,0.573168821,0.333671468,0.580038389,0.138792834,0.371875842,0.138240904,0.226959546,0.260803121,Information Security Specialist
4434,5,5,5,5,0.767046653,0.32859911,0.49919955,0.218754803,0.578366944,0.1081793,0.420955015,0.217252423,0.286227315,0.260306194,Information Security Specialist
4435,5,5,5,5,0.771755035,0.609672608,0.683116297,0.308934586,0.81800103,0.082862696,0.356244185,0.100603404,0.234093557,0.18268266,Information Security Specialist
4436,5,5,5,5,0.63449204,0.734466346,0.616802118,0.359616849,0.682928319,0.126938624,0.374458133,0.119460658,0.360714465,0.202579225,Information Security Specialist
4437,5,5,5,5,0.807296856,0.458390086,0.376557638,0.106241837,0.638601212,0.066242453,0.317443304,0.144338731,0.289461108,0.191301186,Information Security Specialist
4438,5,5,5,5,0.750163698,0.411805843,0.242439947,0.075207467,0.581349931,0.092797577,0.36403373,0.217565448,0.362327224,0.29178006,Information Security Specialist
4439,5,5,5,5,0.746404163,0.545886453,0.573168821,0.333671468,0.580038389,0.138792834,0.371875842,0.138240904,0.226959546,0.260803121,Information Security Specialist
4440,1,1,1,1,0.767046653,0.32859911,0.49919955,0.218754803,0.578366944,0.1081793,0.420955015,0.217252423,0.286227315,0.260306194,Information Security Specialist
4441,1,1,1,1,0.771755035,0.609672608,0.683116297,0.308934586,0.81800103,0.082862696,0.356244185,0.100603404,0.234093557,0.18268266,Information Security Specialist
4442,1,1,1,1,0.63449204,0.734466346,0.616802118,0.359616849,0.682928319,0.126938624,0.374458133,0.119460658,0.360714465,0.202579225,Information Security Specialist
4443,1,1,1,1,0.807296856,0.458390086,0.376557638,0.106241837,0.638601212,0.066242453,0.317443304,0.144338731,0.289461108,0.191301186,Information Security Specialist
4444,1,1,1,1,0.750163698,0.411805843,0.242439947,0.075207467,0.581349931,0.092797577,0.36403373,0.217565448,0.362327224,0.29178006,Information Security Specialist
4445,1,1,1,1,0.746404163,0.545886453,0.573168821,0.333671468,0.580038389,0.138792834,0.371875842,0.138240904,0.226959546,0.260803121,Information Security Specialist
4446,0,0,0,0,0.767046653,0.32859911,0.49919955,0.218754803,0.578366944,0.1081793,0.420955015,0.217252423,0.286227315,0.260306194,Information Security Specialist
4447,0,0,0,0,0.771755035,0.609672608,0.683116297,0.308934586,0.81800103,0.082862696,0.356244185,0.100603404,0.234093557,0.18268266,Information Security Specialist
4448,0,0,0,0,0.63449204,0.734466346,0.616802118,0.359616849,0.682928319,0.126938624,0.374458133,0.119460658,0.360714465,0.202579225,Information Security Specialist
4449,0,0,0,0,0.807296856,0.458390086,0.376557638,0.106241837,0.638601212,0.066242453,0.317443304,0.144338731,0.289461108,0.191301186,Information Security Specialist
4450,0,0,0,0,0.750163698,0.411805843,0.242439947,0.075207467,0.581349931,0.092797577,0.36403373,0.217565448,0.362327224,0.29178006,Information Security Specialist
4451,0,0,0,0,0.746404163,0.545886453,0.573168821,0.333671468,0.580038389,0.138792834,0.371875842,0.138240904,0.226959546,0.260803121,Information Security Specialist
4452,3,3,3,3,0.767046653,0.32859911,0.49919955,0.218754803,0.578366944,0.1081793,0.420955015,0.217252423,0.286227315,0.260306194,Information Security Specialist
4453,3,3,3,3,0.771755035,0.609672608,0.683116297,0.308934586,0.81800103,0.082862696,0.356244185,0.100603404,0.234093557,0.18268266,Information Security Specialist
4454,3,3,3,3,0.63449204,0.734466346,0.616802118,0.359616849,0.682928319,0.126938624,0.374458133,0.119460658,0.360714465,0.202579225,Information Security Specialist
4455,3,3,3,3,0.807296856,0.458390086,0.376557638,0.106241837,0.638601212,0.066242453,0.317443304,0.144338731,0.289461108,0.191301186,Information Security Specialist
4456,3,3,3,3,0.750163698,0.411805843,0.242439947,0.075207467,0.581349931,0.092797577,0.36403373,0.217565448,0.362327224,0.29178006,Information Security Specialist
4457,3,3,3,3,0.746404163,0.545886453,0.573168821,0.333671468,0.580038389,0.138792834,0.371875842,0.138240904,0.226959546,0.260803121,Information Security Specialist
4458,2,2,2,2,0.767046653,0.32859911,0.49919955,0.218754803,0.578366944,0.1081793,0.420955015,0.217252423,0.286227315,0.260306194,Information Security Specialist
4459,2,2,2,2,0.771755035,0.609672608,0.683116297,0.308934586,0.81800103,0.082862696,0.356244185,0.100603404,0.234093557,0.18268266,Information Security Specialist
4460,2,2,2,2,0.63449204,0.734466346,0.616802118,0.359616849,0.682928319,0.126938624,0.374458133,0.119460658,0.360714465,0.202579225,Information Security Specialist
4461,2,2,2,2,0.807296856,0.458390086,0.376557638,0.106241837,0.638601212,0.066242453,0.317443304,0.144338731,0.289461108,0.191301186,Information Security Specialist
4462,2,2,2,2,0.750163698,0.411805843,0.242439947,0.075207467,0.581349931,0.092797577,0.36403373,0.217565448,0.362327224,0.29178006,Information Security Specialist
4463,2,2,2,2,0.746404163,0.545886453,0.573168821,0.333671468,0.580038389,0.138792834,0.371875842,0.138240904,0.226959546,0.260803121,Information Security Specialist
4464,4,4,4,4,0.767046653,0.32859911,0.49919955,0.218754803,0.578366944,0.1081793,0.420955015,0.217252423,0.286227315,0.260306194,Information Security Specialist
4465,4,4,4,5,0.771755035,0.609672608,0.683116297,0.308934586,0.81800103,0.082862696,0.356244185,0.100603404,0.234093557,0.18268266,Information Security Specialist
4466,4,4,4,1,0.63449204,0.734466346,0.616802118,0.359616849,0.682928319,0.126938624,0.374458133,0.119460658,0.360714465,0.202579225,Information Security Specialist
4467,4,4,4,0,0.807296856,0.458390086,0.376557638,0.106241837,0.638601212,0.066242453,0.317443304,0.144338731,0.289461108,0.191301186,Information Security Specialist
4468,4,4,4,3,0.750163698,0.411805843,0.242439947,0.075207467,0.581349931,0.092797577,0.36403373,0.217565448,0.362327224,0.29178006,Information Security Specialist
4469,4,4,4,2,0.746404163,0.545886453,0.573168821,0.333671468,0.580038389,0.138792834,0.371875842,0.138240904,0.226959546,0.260803121,Information Security Specialist
4470,5,5,5,4,0.767046653,0.32859911,0.49919955,0.218754803,0.578366944,0.1081793,0.420955015,0.217252423,0.286227315,0.260306194,Information Security Specialist
4471,5,5,5,5,0.771755035,0.609672608,0.683116297,0.308934586,0.81800103,0.082862696,0.356244185,0.100603404,0.234093557,0.18268266,Information Security Specialist
4472,5,5,5,1,0.63449204,0.734466346,0.616802118,0.359616849,0.682928319,0.126938624,0.374458133,0.119460658,0.360714465,0.202579225,Information Security Specialist
4473,5,5,5,0,0.807296856,0.458390086,0.376557638,0.106241837,0.638601212,0.066242453,0.317443304,0.144338731,0.289461108,0.191301186,Information Security Specialist
4474,5,5,5,3,0.750163698,0.411805843,0.242439947,0.075207467,0.581349931,0.092797577,0.36403373,0.217565448,0.362327224,0.29178006,Information Security Specialist
4475,5,5,5,2,0.746404163,0.545886453,0.573168821,0.333671468,0.580038389,0.138792834,0.371875842,0.138240904,0.226959546,0.260803121,Information Security Specialist
4476,1,1,1,4,0.767046653,0.32859911,0.49919955,0.218754803,0.578366944,0.1081793,0.420955015,0.217252423,0.286227315,0.260306194,Information Security Specialist
4477,1,1,1,5,0.771755035,0.609672608,0.683116297,0.308934586,0.81800103,0.082862696,0.356244185,0.100603404,0.234093557,0.18268266,Information Security Specialist
4478,1,1,1,1,0.63449204,0.734466346,0.616802118,0.359616849,0.682928319,0.126938624,0.374458133,0.119460658,0.360714465,0.202579225,Information Security Specialist
4479,1,1,1,0,0.807296856,0.458390086,0.376557638,0.106241837,0.638601212,0.066242453,0.317443304,0.144338731,0.289461108,0.191301186,Information Security Specialist
4480,1,1,1,3,0.750163698,0.411805843,0.242439947,0.075207467,0.581349931,0.092797577,0.36403373,0.217565448,0.362327224,0.29178006,Information Security Specialist
4481,1,1,1,2,0.746404163,0.545886453,0.573168821,0.333671468,0.580038389,0.138792834,0.371875842,0.138240904,0.226959546,0.260803121,Information Security Specialist
4482,0,0,0,4,0.767046653,0.32859911,0.49919955,0.218754803,0.578366944,0.1081793,0.420955015,0.217252423,0.286227315,0.260306194,Information Security Specialist
4483,0,0,0,5,0.771755035,0.609672608,0.683116297,0.308934586,0.81800103,0.082862696,0.356244185,0.100603404,0.234093557,0.18268266,Information Security Specialist
4484,0,0,0,1,0.63449204,0.734466346,0.616802118,0.359616849,0.682928319,0.126938624,0.374458133,0.119460658,0.360714465,0.202579225,Information Security Specialist
4485,0,0,0,0,0.807296856,0.458390086,0.376557638,0.106241837,0.638601212,0.066242453,0.317443304,0.144338731,0.289461108,0.191301186,Information Security Specialist
4486,0,0,0,3,0.750163698,0.411805843,0.242439947,0.075207467,0.581349931,0.092797577,0.36403373,0.217565448,0.362327224,0.29178006,Information Security Specialist
4487,0,0,0,2,0.746404163,0.545886453,0.573168821,0.333671468,0.580038389,0.138792834,0.371875842,0.138240904,0.226959546,0.260803121,Information Security Specialist
4488,3,3,3,4,0.767046653,0.32859911,0.49919955,0.218754803,0.578366944,0.1081793,0.420955015,0.217252423,0.286227315,0.260306194,Information Security Specialist
4489,3,3,3,5,0.771755035,0.609672608,0.683116297,0.308934586,0.81800103,0.082862696,0.356244185,0.100603404,0.234093557,0.18268266,Information Security Specialist
4490,3,3,3,1,0.63449204,0.734466346,0.616802118,0.359616849,0.682928319,0.126938624,0.374458133,0.119460658,0.360714465,0.202579225,Information Security Specialist
4491,3,3,3,0,0.807296856,0.458390086,0.376557638,0.106241837,0.638601212,0.066242453,0.317443304,0.144338731,0.289461108,0.191301186,Information Security Specialist
4492,3,3,3,3,0.750163698,0.411805843,0.242439947,0.075207467,0.581349931,0.092797577,0.36403373,0.217565448,0.362327224,0.29178006,Information Security Specialist
4493,3,3,3,2,0.746404163,0.545886453,0.573168821,0.333671468,0.580038389,0.138792834,0.371875842,0.138240904,0.226959546,0.260803121,Information Security Specialist
4494,2,2,2,4,0.767046653,0.32859911,0.49919955,0.218754803,0.578366944,0.1081793,0.420955015,0.217252423,0.286227315,0.260306194,Information Security Specialist
4495,2,2,2,5,0.771755035,0.609672608,0.683116297,0.308934586,0.81800103,0.082862696,0.356244185,0.100603404,0.234093557,0.18268266,Information Security Specialist
4496,2,2,2,1,0.63449204,0.734466346,0.616802118,0.359616849,0.682928319,0.126938624,0.374458133,0.119460658,0.360714465,0.202579225,Information Security Specialist
4497,2,2,2,0,0.807296856,0.458390086,0.376557638,0.106241837,0.638601212,0.066242453,0.317443304,0.144338731,0.289461108,0.191301186,Information Security Specialist
4498,2,2,2,3,0.750163698,0.411805843,0.242439947,0.075207467,0.581349931,0.092797577,0.36403373,0.217565448,0.362327224,0.29178006,Information Security Specialist
4499,2,2,2,2,0.746404163,0.545886453,0.573168821,0.333671468,0.580038389,0.138792834,0.371875842,0.138240904,0.226959546,0.260803121,Information Security Specialist
4500,4,4,4,4,0.767046653,0.32859911,0.49919955,0.218754803,0.578366944,0.1081793,0.420955015,0.217252423,0.286227315,0.260306194,Information Security Specialist
4501,4,4,4,4,0.771755035,0.609672608,0.683116297,0.308934586,0.81800103,0.082862696,0.356244185,0.100603404,0.234093557,0.18268266,Information Security Specialist
4502,4,4,4,4,0.63449204,0.734466346,0.616802118,0.359616849,0.682928319,0.126938624,0.374458133,0.119460658,0.360714465,0.202579225,Information Security Specialist
4503,4,4,4,4,0.807296856,0.458390086,0.376557638,0.106241837,0.638601212,0.066242453,0.317443304,0.144338731,0.289461108,0.191301186,Information Security Specialist
4504,4,4,4,4,0.750163698,0.411805843,0.242439947,0.075207467,0.581349931,0.092797577,0.36403373,0.217565448,0.362327224,0.29178006,Information Security Specialist
4505,4,4,4,4,0.746404163,0.545886453,0.573168821,0.333671468,0.580038389,0.138792834,0.371875842,0.138240904,0.226959546,0.260803121,Information Security Specialist
4506,5,5,5,5,0.767046653,0.32859911,0.49919955,0.218754803,0.578366944,0.1081793,0.420955015,0.217252423,0.286227315,0.260306194,Information Security Specialist
4507,5,5,5,5,0.771755035,0.609672608,0.683116297,0.308934586,0.81800103,0.082862696,0.356244185,0.100603404,0.234093557,0.18268266,Information Security Specialist
4508,5,5,5,5,0.63449204,0.734466346,0.616802118,0.359616849,0.682928319,0.126938624,0.374458133,0.119460658,0.360714465,0.202579225,Information Security Specialist
4509,5,5,5,5,0.807296856,0.458390086,0.376557638,0.106241837,0.638601212,0.066242453,0.317443304,0.144338731,0.289461108,0.191301186,Information Security Specialist
4510,5,5,5,5,0.750163698,0.411805843,0.242439947,0.075207467,0.581349931,0.092797577,0.36403373,0.217565448,0.362327224,0.29178006,Information Security Specialist
4511,5,5,5,5,0.746404163,0.545886453,0.573168821,0.333671468,0.580038389,0.138792834,0.371875842,0.138240904,0.226959546,0.260803121,Information Security Specialist
4512,1,1,1,1,0.767046653,0.32859911,0.49919955,0.218754803,0.578366944,0.1081793,0.420955015,0.217252423,0.286227315,0.260306194,Information Security Specialist
4513,1,1,1,1,0.771755035,0.609672608,0.683116297,0.308934586,0.81800103,0.082862696,0.356244185,0.100603404,0.234093557,0.18268266,Information Security Specialist
4514,1,1,1,1,0.63449204,0.734466346,0.616802118,0.359616849,0.682928319,0.126938624,0.374458133,0.119460658,0.360714465,0.202579225,Information Security Specialist
4515,1,1,1,1,0.807296856,0.458390086,0.376557638,0.106241837,0.638601212,0.066242453,0.317443304,0.144338731,0.289461108,0.191301186,Information Security Specialist
4516,1,1,1,1,0.750163698,0.411805843,0.242439947,0.075207467,0.581349931,0.092797577,0.36403373,0.217565448,0.362327224,0.29178006,Information Security Specialist
4517,1,1,1,1,0.746404163,0.545886453,0.573168821,0.333671468,0.580038389,0.138792834,0.371875842,0.138240904,0.226959546,0.260803121,Information Security Specialist
4518,0,0,0,0,0.767046653,0.32859911,0.49919955,0.218754803,0.578366944,0.1081793,0.420955015,0.217252423,0.286227315,0.260306194,Information Security Specialist
4519,0,0,0,0,0.771755035,0.609672608,0.683116297,0.308934586,0.81800103,0.082862696,0.356244185,0.100603404,0.234093557,0.18268266,Information Security Specialist
4520,0,0,0,0,0.63449204,0.734466346,0.616802118,0.359616849,0.682928319,0.126938624,0.374458133,0.119460658,0.360714465,0.202579225,Information Security Specialist
4521,0,0,0,0,0.807296856,0.458390086,0.376557638,0.106241837,0.638601212,0.066242453,0.317443304,0.144338731,0.289461108,0.191301186,Information Security Specialist
4522,0,0,0,0,0.750163698,0.411805843,0.242439947,0.075207467,0.581349931,0.092797577,0.36403373,0.217565448,0.362327224,0.29178006,Information Security Specialist
4523,0,0,0,0,0.746404163,0.545886453,0.573168821,0.333671468,0.580038389,0.138792834,0.371875842,0.138240904,0.226959546,0.260803121,Information Security Specialist
4524,3,3,3,3,0.767046653,0.32859911,0.49919955,0.218754803,0.578366944,0.1081793,0.420955015,0.217252423,0.286227315,0.260306194,Information Security Specialist
4525,3,3,3,3,0.771755035,0.609672608,0.683116297,0.308934586,0.81800103,0.082862696,0.356244185,0.100603404,0.234093557,0.18268266,Information Security Specialist
4526,3,3,3,3,0.63449204,0.734466346,0.616802118,0.359616849,0.682928319,0.126938624,0.374458133,0.119460658,0.360714465,0.202579225,Information Security Specialist
4527,3,3,3,3,0.807296856,0.458390086,0.376557638,0.106241837,0.638601212,0.066242453,0.317443304,0.144338731,0.289461108,0.191301186,Information Security Specialist
4528,3,3,3,3,0.750163698,0.411805843,0.242439947,0.075207467,0.581349931,0.092797577,0.36403373,0.217565448,0.362327224,0.29178006,Information Security Specialist
4529,3,3,3,3,0.746404163,0.545886453,0.573168821,0.333671468,0.580038389,0.138792834,0.371875842,0.138240904,0.226959546,0.260803121,Information Security Specialist
4530,2,2,2,2,0.767046653,0.32859911,0.49919955,0.218754803,0.578366944,0.1081793,0.420955015,0.217252423,0.286227315,0.260306194,Information Security Specialist
4531,2,2,2,2,0.771755035,0.609672608,0.683116297,0.308934586,0.81800103,0.082862696,0.356244185,0.100603404,0.234093557,0.18268266,Information Security Specialist
4532,2,2,2,2,0.63449204,0.734466346,0.616802118,0.359616849,0.682928319,0.126938624,0.374458133,0.119460658,0.360714465,0.202579225,Information Security Specialist
4533,2,2,2,2,0.807296856,0.458390086,0.376557638,0.106241837,0.638601212,0.066242453,0.317443304,0.144338731,0.289461108,0.191301186,Information Security Specialist
4534,2,2,2,2,0.750163698,0.411805843,0.242439947,0.075207467,0.581349931,0.092797577,0.36403373,0.217565448,0.362327224,0.29178006,Information Security Specialist
4535,2,2,2,2,0.746404163,0.545886453,0.573168821,0.333671468,0.580038389,0.138792834,0.371875842,0.138240904,0.226959546,0.260803121,Information Security Specialist
